key_resp_3.keys,key_resp_3.rt,slider.response,slider.rt,rjt_rating,rjt_RT,trials_22.thisRepN,trials_22.thisTrialN,trials_22.thisN,trials_22.thisIndex,trials_22.ran,rjt_order,word1,word2,attention,participant,session,date,expName,psychopyVersion,OS,frameRate
return,2.666,6,633.461,6,633.461,0,0,0,24,1,17,carrot,melon,,89849,001,2022-04-24_22h11.25.673,SPAMnetsValid,2021.1.4,MacIntel,58.82352941
